Date;Produit;Region;Valeur
13/12/2021;KAKI;Casablanca-Settat;20
13/12/2021;COINGS;Casablanca-Settat;5
13/12/2021;PIMENTS;Casablanca-Settat;6
13/12/2021;FEVEROLES;Casablanca-Settat;6
13/12/2021;GRENADES;Casablanca-Settat;3.3
13/12/2021;OLIVE TOUTES VENANT;Casablanca-Settat;8
13/12/2021;HARICOT SECS;Casablanca-Settat;18
13/12/2021;POIS CHICHE;Casablanca-Settat;12
13/12/2021;AVOCATS;Casablanca-Settat;13
13/12/2021;PATES ALIMENTAIRES;Casablanca-Settat;13
13/12/2021;PETITS POIS VERTS;Casablanca-Settat;12
13/12/2021;BETTERAVES ROUGE;Casablanca-Settat;1.9
13/12/2021;OIGNONS SECS;Casablanca-Settat;3
13/12/2021;ORGE IMPORTEE;Casablanca-Settat;3.7
13/12/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.3
13/12/2021;THE VERT SULTAN;Casablanca-Settat;44
13/12/2021;CONCOMBRES;Casablanca-Settat;3.8
13/12/2021;CITRONS;Casablanca-Settat;4
13/12/2021;ORGE LOCALE;Casablanca-Settat;3.2
11/12/2021;CITRONS;Casablanca-Settat;4.5
11/12/2021;LENTILLES;Casablanca-Settat;12
11/12/2021;MAùS LOCALE;Casablanca-Settat;5
11/12/2021;MANGUES;Casablanca-Settat;22
11/12/2021;POMMES IMPORTES;Casablanca-Settat;22
11/12/2021;KIWI;Casablanca-Settat;25
11/12/2021;POIVRONS VERTS;Casablanca-Settat;5.5
11/12/2021;BETTERAVES ROUGE;Casablanca-Settat;2.15
11/12/2021;ORGE LOCALE;Casablanca-Settat;3.5
11/12/2021;CHOUX FLEURS;Casablanca-Settat;5.66
11/12/2021;CONCOMBRES;Casablanca-Settat;4
11/12/2021;HARICOT SECS;Casablanca-Settat;16
11/12/2021;PETITS POIS VERTS;Casablanca-Settat;12
11/12/2021;OIGNONS SECS;Casablanca-Settat;3.3
11/12/2021;GRENADES;Casablanca-Settat;3
11/12/2021;AUBERGINES;Casablanca-Settat;4.5
11/12/2021;AVOCATS;Casablanca-Settat;14
11/12/2021;POIS CHICHE;Casablanca-Settat;13
11/12/2021;OIGNONS FRAIS;Casablanca-Settat;3
11/12/2021;PAPAYA;Casablanca-Settat;10
11/12/2021;KAKI;Casablanca-Settat;21
11/12/2021;HARICOTS VERTS;Casablanca-Settat;13
11/12/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.7
11/12/2021;BLE TENDRE;Casablanca-Settat;3.3
11/12/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;12
11/12/2021;FEVES VERTES;Casablanca-Settat;8
11/12/2021;NAVETS;Casablanca-Settat;5.5
11/12/2021;FEVES SECHES;Casablanca-Settat;10
11/12/2021;MAùS IMPORTê;Casablanca-Settat;3.5
11/12/2021;CLEMENTINES;Casablanca-Settat;3.8
11/12/2021;TOMATES;Casablanca-Settat;4.33
11/12/2021;POMMES LOCALES;Casablanca-Settat;11
11/12/2021;PETITS POIS SECS;Casablanca-Settat;12
11/12/2021;MELONS;Casablanca-Settat;17.5
11/12/2021;FRAISES;Casablanca-Settat;30
11/12/2021;COINGS;Casablanca-Settat;5.5
11/12/2021;CHOUX POMMES;Casablanca-Settat;5.5
11/12/2021;BLE DUR;Casablanca-Settat;4.4
11/12/2021;COURGETTES;Casablanca-Settat;9
11/12/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.5
11/12/2021;ARTICHAUTS;Casablanca-Settat;7.5
11/12/2021;CAROTTES;Casablanca-Settat;3
11/12/2021;BANANES IMPORTES;Casablanca-Settat;12
11/12/2021;FEVEROLES;Casablanca-Settat;6
11/12/2021;PIMENTS;Casablanca-Settat;6.5
11/12/2021;BANANES LOCALES;Casablanca-Settat;6.25
10/12/2021;THE VERT;Casablanca-Settat;28
10/12/2021;THE VERT SULTAN;Casablanca-Settat;55
10/12/2021;DATTES BOUFEGOUSS;Casablanca-Settat;60
10/12/2021;DATTES BOUSTHAMI;Casablanca-Settat;30
10/12/2021;OLIVE VERTE CALIBRE MOYEN;Casablanca-Settat;7.5
10/12/2021;OLIVE NOIR MOYEN CALIBRE;Casablanca-Settat;8
10/12/2021;OLIVE TOUTES VENANT;Casablanca-Settat;8
10/12/2021;PATES ALIMENTAIRES;Casablanca-Settat;13
10/12/2021;ORGE IMPORTEE;Casablanca-Settat;3.5
09/12/2021;FEVES VERTES;Casablanca-Settat;8
09/12/2021;POIVRONS VERTS;Casablanca-Settat;5.5
09/12/2021;PETITS POIS VERTS;Casablanca-Settat;13
09/12/2021;PIMENTS;Casablanca-Settat;7
09/12/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;12
09/12/2021;PAPAYA;Casablanca-Settat;9
09/12/2021;HARICOTS VERTS;Casablanca-Settat;11
09/12/2021;NAVETS;Casablanca-Settat;5
09/12/2021;OIGNONS FRAIS;Casablanca-Settat;2.8
09/12/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;13
09/12/2021;OIGNONS SECS;Casablanca-Settat;3.5
09/12/2021;AVOCATS;Casablanca-Settat;15
09/12/2021;KIWI;Casablanca-Settat;26
09/12/2021;BANANES IMPORTES;Casablanca-Settat;12
09/12/2021;BANANES LOCALES;Casablanca-Settat;6
09/12/2021;MANGUES;Casablanca-Settat;24
09/12/2021;COINGS;Casablanca-Settat;5
09/12/2021;FRAISES;Casablanca-Settat;22.5
09/12/2021;CLEMENTINES;Casablanca-Settat;3
09/12/2021;KAKI;Casablanca-Settat;13
09/12/2021;CITRONS;Casablanca-Settat;4.5
09/12/2021;GRENADES;Casablanca-Settat;3.2
09/12/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.5
09/12/2021;POMMES IMPORTES;Casablanca-Settat;23
09/12/2021;POMMES LOCALES;Casablanca-Settat;11.5
09/12/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.3
09/12/2021;MELONS;Casablanca-Settat;18
09/12/2021;TOMATES;Casablanca-Settat;4
09/12/2021;CONCOMBRES;Casablanca-Settat;4.5
09/12/2021;FEVES SECHES;Casablanca-Settat;10
09/12/2021;FEVEROLES;Casablanca-Settat;6
09/12/2021;AUBERGINES;Casablanca-Settat;5.5
09/12/2021;CHOUX FLEURS;Casablanca-Settat;5.33
09/12/2021;ARTICHAUTS;Casablanca-Settat;7
09/12/2021;CHOUX POMMES;Casablanca-Settat;6.5
09/12/2021;LENTILLES;Casablanca-Settat;12
09/12/2021;HARICOT SECS;Casablanca-Settat;16
09/12/2021;BLE TENDRE;Casablanca-Settat;3.3
09/12/2021;BETTERAVES ROUGE;Casablanca-Settat;2.5
09/12/2021;COURGETTES;Casablanca-Settat;8
09/12/2021;BLE DUR;Casablanca-Settat;4.2
09/12/2021;POIS CHICHE;Casablanca-Settat;13
09/12/2021;ORGE LOCALE;Casablanca-Settat;3.2
09/12/2021;CAROTTES;Casablanca-Settat;3.3
09/12/2021;PETITS POIS SECS;Casablanca-Settat;12
09/12/2021;MAùS LOCALE;Casablanca-Settat;5
09/12/2021;MAùS IMPORTê;Casablanca-Settat;3.5
08/12/2021;BANANES IMPORTES;Casablanca-Settat;11.5
08/12/2021;AVOCATS;Casablanca-Settat;13
08/12/2021;BETTERAVES ROUGE;Casablanca-Settat;2.6
08/12/2021;TOMATES;Casablanca-Settat;3.83
08/12/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.2
08/12/2021;CAROTTES;Casablanca-Settat;3
08/12/2021;ARTICHAUTS;Casablanca-Settat;7
08/12/2021;AUBERGINES;Casablanca-Settat;5
08/12/2021;POMMES IMPORTES;Casablanca-Settat;22
08/12/2021;POMMES LOCALES;Casablanca-Settat;10
08/12/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;11
08/12/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;14
08/12/2021;CLEMENTINES;Casablanca-Settat;3.3
08/12/2021;COINGS;Casablanca-Settat;5.5
08/12/2021;FRAISES;Casablanca-Settat;20
08/12/2021;CITRONS;Casablanca-Settat;4
08/12/2021;BANANES LOCALES;Casablanca-Settat;6
08/12/2021;MANGUES;Casablanca-Settat;22
08/12/2021;MELONS;Casablanca-Settat;17
08/12/2021;KIWI;Casablanca-Settat;25
08/12/2021;KAKI;Casablanca-Settat;11
08/12/2021;GRENADES;Casablanca-Settat;3
08/12/2021;PIMENTS;Casablanca-Settat;6
08/12/2021;COURGETTES;Casablanca-Settat;9
08/12/2021;POIVRONS VERTS;Casablanca-Settat;5.5
08/12/2021;OIGNONS SECS;Casablanca-Settat;3.2
08/12/2021;PAPAYA;Casablanca-Settat;9
08/12/2021;NAVETS;Casablanca-Settat;5.5
08/12/2021;CHOUX FLEURS;Casablanca-Settat;5.66
08/12/2021;CHOUX POMMES;Casablanca-Settat;6
08/12/2021;CONCOMBRES;Casablanca-Settat;3.8
08/12/2021;HARICOTS VERTS;Casablanca-Settat;10
08/12/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;2.8
08/12/2021;OIGNONS FRAIS;Casablanca-Settat;2.5
08/12/2021;PETITS POIS VERTS;Casablanca-Settat;12
08/12/2021;FEVES VERTES;Casablanca-Settat;9
07/12/2021;LENTILLES;Casablanca-Settat;9
07/12/2021;PETITS POIS SECS;Casablanca-Settat;8.5
07/12/2021;MAùS IMPORTê;Casablanca-Settat;3.4
07/12/2021;MAùS LOCALE;Casablanca-Settat;4
07/12/2021;BLE DUR;Casablanca-Settat;4.25
07/12/2021;BLE TENDRE;Casablanca-Settat;3.2
07/12/2021;ORGE IMPORTEE;Casablanca-Settat;2
07/12/2021;FEVES SECHES;Casablanca-Settat;7.5
07/12/2021;POIS CHICHE;Casablanca-Settat;11
07/12/2021;ORGE LOCALE;Casablanca-Settat;3
06/12/2021;HARICOTS VERTS;Casablanca-Settat;10
06/12/2021;ORGE LOCALE;Casablanca-Settat;3.2
06/12/2021;FEVEROLES;Casablanca-Settat;6
06/12/2021;CHOUX FLEURS;Casablanca-Settat;5
06/12/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;13
06/12/2021;BETTERAVES ROUGE;Casablanca-Settat;2.15
06/12/2021;POMMES IMPORTES;Casablanca-Settat;21
06/12/2021;FEVES SECHES;Casablanca-Settat;5.5
06/12/2021;FEVES VERTES;Casablanca-Settat;9
06/12/2021;POMMES LOCALES;Casablanca-Settat;9.5
06/12/2021;COURGETTES;Casablanca-Settat;7.5
06/12/2021;MAùS IMPORTê;Casablanca-Settat;3.6
06/12/2021;OLIVE TOUTES VENANT;Casablanca-Settat;9
06/12/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3
06/12/2021;CAROTTES;Casablanca-Settat;3.8
06/12/2021;BLE TENDRE;Casablanca-Settat;3.2
06/12/2021;OLIVE NOIR MOYEN CALIBRE;Casablanca-Settat;8
06/12/2021;TOMATES;Casablanca-Settat;4.33
06/12/2021;ORGE IMPORTEE;Casablanca-Settat;3.7
06/12/2021;BLE DUR;Casablanca-Settat;4.2
06/12/2021;MAùS LOCALE;Casablanca-Settat;3.5
06/12/2021;OLIVE VERTE CALIBRE MOYEN;Casablanca-Settat;7.5
06/12/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.3
06/12/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;15
06/12/2021;COINGS;Casablanca-Settat;5.5
06/12/2021;PETITS POIS SECS;Casablanca-Settat;8
06/12/2021;CLEMENTINES;Casablanca-Settat;3
06/12/2021;FRAISES;Casablanca-Settat;20
06/12/2021;CONCOMBRES;Casablanca-Settat;4.5
06/12/2021;ARTICHAUTS;Casablanca-Settat;7
06/12/2021;PIMENTS;Casablanca-Settat;6
06/12/2021;POIS CHICHE;Casablanca-Settat;12
06/12/2021;BANANES IMPORTES;Casablanca-Settat;11.5
06/12/2021;BANANES LOCALES;Casablanca-Settat;5.75
06/12/2021;PETITS POIS VERTS;Casablanca-Settat;12
06/12/2021;AVOCATS;Casablanca-Settat;14.5
06/12/2021;CHOUX POMMES;Casablanca-Settat;3.8
06/12/2021;CITRONS;Casablanca-Settat;4.5
06/12/2021;HARICOT SECS;Casablanca-Settat;15
06/12/2021;MELONS;Casablanca-Settat;20
06/12/2021;NAVETS;Casablanca-Settat;4
06/12/2021;POIVRONS VERTS;Casablanca-Settat;4.5
06/12/2021;LENTILLES;Casablanca-Settat;15
06/12/2021;KAKI;Casablanca-Settat;12
06/12/2021;OIGNONS FRAIS;Casablanca-Settat;2
06/12/2021;OIGNONS SECS;Casablanca-Settat;3.5
06/12/2021;GRENADES;Casablanca-Settat;3
06/12/2021;AUBERGINES;Casablanca-Settat;4
06/12/2021;MANGUES;Casablanca-Settat;23
06/12/2021;KIWI;Casablanca-Settat;25
06/12/2021;THE VERT;Casablanca-Settat;28
06/12/2021;DATTES BOUSTHAMI;Casablanca-Settat;30
06/12/2021;THE VERT SULTAN;Casablanca-Settat;48
06/12/2021;PATES ALIMENTAIRES;Casablanca-Settat;13
06/12/2021;PAPAYA;Casablanca-Settat;9
03/12/2021;DATTES BOUFEGOUSS;Casablanca-Settat;40
02/12/2021;POMMES IMPORTES;Casablanca-Settat;23
02/12/2021;PETITS POIS SECS;Casablanca-Settat;12
02/12/2021;CAROTTES;Casablanca-Settat;3
02/12/2021;HARICOTS VERTS;Casablanca-Settat;8.5
02/12/2021;FEVES SECHES;Casablanca-Settat;10
02/12/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;13
02/12/2021;AVOCATS;Casablanca-Settat;14
02/12/2021;CITRONS;Casablanca-Settat;4.8
02/12/2021;COINGS;Casablanca-Settat;5.5
02/12/2021;CONCOMBRES;Casablanca-Settat;3
02/12/2021;POMMES LOCALES;Casablanca-Settat;10
02/12/2021;CHOUX POMMES;Casablanca-Settat;3
02/12/2021;DATTES NATIONALES;Casablanca-Settat;30
02/12/2021;LENTILLES;Casablanca-Settat;12
02/12/2021;CLEMENTINES;Casablanca-Settat;2.8
02/12/2021;BANANES IMPORTES;Casablanca-Settat;11.5
02/12/2021;FRAISES;Casablanca-Settat;22.5
02/12/2021;FEVES VERTES;Casablanca-Settat;6.5
02/12/2021;GRENADES;Casablanca-Settat;4.5
02/12/2021;BANANES LOCALES;Casablanca-Settat;5.75
02/12/2021;CHOUX FLEURS;Casablanca-Settat;4.66
02/12/2021;HARICOT SECS;Casablanca-Settat;16
02/12/2021;COURGETTES;Casablanca-Settat;10
02/12/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;14
02/12/2021;CONSERVE DE SARDINE;Casablanca-Settat;5
02/12/2021;PERSIL;Casablanca-Settat;1
02/12/2021;BLE TENDRE;Casablanca-Settat;3.3
02/12/2021;POIS CHICHE;Casablanca-Settat;13
02/12/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.7
02/12/2021;MANGUES;Casablanca-Settat;25
02/12/2021;MAùS LOCALE;Casablanca-Settat;4.5
02/12/2021;MAùS IMPORTê;Casablanca-Settat;3.5
02/12/2021;MELONS;Casablanca-Settat;22
02/12/2021;AUBERGINES;Casablanca-Settat;5
02/12/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.6
02/12/2021;CONSERVE DE THON;Casablanca-Settat;7
02/12/2021;POIVRONS VERTS;Casablanca-Settat;4.5
02/12/2021;AILS;Casablanca-Settat;60
02/12/2021;BLE DUR;Casablanca-Settat;4.5
02/12/2021;PAPAYA;Casablanca-Settat;9
02/12/2021;PIMENTS;Casablanca-Settat;4.5
02/12/2021;ARTICHAUTS;Casablanca-Settat;7
02/12/2021;PETITS POIS VERTS;Casablanca-Settat;12
02/12/2021;OIGNONS SECS;Casablanca-Settat;3.5
02/12/2021;TOMATES;Casablanca-Settat;3.16
02/12/2021;NAVETS;Casablanca-Settat;5
02/12/2021;KIWI;Casablanca-Settat;24
02/12/2021;F‚VE;Casablanca-Settat;13
02/12/2021;POIRES;Casablanca-Settat;15
02/12/2021;OIGNONS FRAIS;Casablanca-Settat;2.5
02/12/2021;ORGE LOCALE;Casablanca-Settat;3.5
02/12/2021;KAKI;Casablanca-Settat;20
02/12/2021;BETTERAVES ROUGE;Casablanca-Settat;2.62
02/12/2021;FEVEROLES;Casablanca-Settat;5.5
02/12/2021;MENTHE;Casablanca-Settat;1.5
02/12/2021;COSCOUSS;Casablanca-Settat;14
01/12/2021;AUBERGINES;Casablanca-Settat;4.5
01/12/2021;FRAISES;Casablanca-Settat;25
01/12/2021;KAKI;Casablanca-Settat;17
01/12/2021;CAROTTES;Casablanca-Settat;3
01/12/2021;CHOUX FLEURS;Casablanca-Settat;4.66
01/12/2021;CLEMENTINES;Casablanca-Settat;3
01/12/2021;BETTERAVES ROUGE;Casablanca-Settat;2.38
01/12/2021;COINGS;Casablanca-Settat;5
01/12/2021;MANGUES;Casablanca-Settat;22
01/12/2021;KIWI;Casablanca-Settat;23
01/12/2021;ARTICHAUTS;Casablanca-Settat;6
01/12/2021;GRENADES;Casablanca-Settat;6
01/12/2021;MELONS;Casablanca-Settat;20
01/12/2021;POMMES IMPORTES;Casablanca-Settat;22
01/12/2021;TOMATES;Casablanca-Settat;3.33
01/12/2021;OIGNONS SECS;Casablanca-Settat;3.3
01/12/2021;NAVETS;Casablanca-Settat;4.5
01/12/2021;OIGNONS FRAIS;Casablanca-Settat;2.5
01/12/2021;PAPAYA;Casablanca-Settat;7
01/12/2021;POIVRONS VERTS;Casablanca-Settat;4
01/12/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.6
01/12/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.5
01/12/2021;PIMENTS;Casablanca-Settat;4
01/12/2021;PETITS POIS VERTS;Casablanca-Settat;11
01/12/2021;COURGETTES;Casablanca-Settat;9
01/12/2021;BANANES LOCALES;Casablanca-Settat;6.25
01/12/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;12.5
01/12/2021;POMMES LOCALES;Casablanca-Settat;9
01/12/2021;CHOUX POMMES;Casablanca-Settat;3.3
01/12/2021;CONCOMBRES;Casablanca-Settat;3.5
01/12/2021;CITRONS;Casablanca-Settat;4
01/12/2021;BANANES IMPORTES;Casablanca-Settat;12
01/12/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;12
01/12/2021;AVOCATS;Casablanca-Settat;17
01/12/2021;FEVES VERTES;Casablanca-Settat;6
01/12/2021;HARICOTS VERTS;Casablanca-Settat;8
30/11/2021;ORGE LOCALE;Casablanca-Settat;3.5
30/11/2021;ORGE IMPORTEE;Casablanca-Settat;2
30/11/2021;MAùS IMPORTê;Casablanca-Settat;3.25
30/11/2021;BLE TENDRE;Casablanca-Settat;3.5
30/11/2021;PETITS POIS SECS;Casablanca-Settat;10
30/11/2021;FEVES SECHES;Casablanca-Settat;9
30/11/2021;POIS CHICHE;Casablanca-Settat;12
30/11/2021;LENTILLES;Casablanca-Settat;8.5
30/11/2021;MAùS LOCALE;Casablanca-Settat;3.8
30/11/2021;BLE DUR;Casablanca-Settat;4.25
29/11/2021;FEVES VERTES;Casablanca-Settat;6
29/11/2021;CLEMENTINES;Casablanca-Settat;3.3
29/11/2021;CHOUX POMMES;Casablanca-Settat;3.5
29/11/2021;BANANES IMPORTES;Casablanca-Settat;11.75
29/11/2021;BETTERAVES ROUGE;Casablanca-Settat;2.38
29/11/2021;THE VERT SULTAN;Casablanca-Settat;60
29/11/2021;KAKI;Casablanca-Settat;18
29/11/2021;PATES ALIMENTAIRES;Casablanca-Settat;13
29/11/2021;LENTILLES;Casablanca-Settat;16
29/11/2021;FEVES SECHES;Casablanca-Settat;7
29/11/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;11
29/11/2021;HARICOTS VERTS;Casablanca-Settat;7.5
29/11/2021;MANGUES;Casablanca-Settat;21
29/11/2021;PETITS POIS VERTS;Casablanca-Settat;12
29/11/2021;COURGETTES;Casablanca-Settat;7
29/11/2021;CAROTTES;Casablanca-Settat;4
29/11/2021;CONCOMBRES;Casablanca-Settat;3.5
29/11/2021;DATTES BOUFEGOUSS;Casablanca-Settat;60
29/11/2021;BLE DUR;Casablanca-Settat;4.5
29/11/2021;BLE TENDRE;Casablanca-Settat;3.2
29/11/2021;KIWI;Casablanca-Settat;22
29/11/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.7
29/11/2021;CITRONS;Casablanca-Settat;4
29/11/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;4
29/11/2021;BANANES LOCALES;Casablanca-Settat;6
29/11/2021;PIMENTS;Casablanca-Settat;4
29/11/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;13
29/11/2021;HARICOT SECS;Casablanca-Settat;18
29/11/2021;POMMES LOCALES;Casablanca-Settat;9.5
29/11/2021;PAPAYA;Casablanca-Settat;6.5
29/11/2021;ORGE LOCALE;Casablanca-Settat;3.2
29/11/2021;ARTICHAUTS;Casablanca-Settat;6
29/11/2021;DATTES BOUSTHAMI;Casablanca-Settat;30
29/11/2021;FRAISES;Casablanca-Settat;22.5
29/11/2021;GRENADES;Casablanca-Settat;3.8
29/11/2021;MAùS IMPORTê;Casablanca-Settat;3.8
29/11/2021;CHOUX FLEURS;Casablanca-Settat;3.66
29/11/2021;MAùS LOCALE;Casablanca-Settat;3.5
29/11/2021;TOMATES;Casablanca-Settat;3.16
29/11/2021;OIGNONS SECS;Casablanca-Settat;3
29/11/2021;THE VERT;Casablanca-Settat;38
29/11/2021;ORGE IMPORTEE;Casablanca-Settat;3.7
29/11/2021;NAVETS;Casablanca-Settat;4.5
29/11/2021;OLIVE NOIR MOYEN CALIBRE;Casablanca-Settat;9
29/11/2021;MELONS;Casablanca-Settat;17
29/11/2021;POIS CHICHE;Casablanca-Settat;10
29/11/2021;AVOCATS;Casablanca-Settat;15
29/11/2021;OLIVE VERTE CALIBRE MOYEN;Casablanca-Settat;8
29/11/2021;COINGS;Casablanca-Settat;5.5
29/11/2021;POMMES IMPORTES;Casablanca-Settat;21
29/11/2021;FEVEROLES;Casablanca-Settat;6
29/11/2021;POIVRONS VERTS;Casablanca-Settat;4.5
29/11/2021;PETITS POIS SECS;Casablanca-Settat;8
29/11/2021;OLIVE TOUTES VENANT;Casablanca-Settat;9
29/11/2021;AUBERGINES;Casablanca-Settat;4
27/11/2021;MAùS LOCALE;Casablanca-Settat;5
27/11/2021;FRAISES;Casablanca-Settat;20
27/11/2021;PETITS POIS SECS;Casablanca-Settat;12
27/11/2021;TOMATES;Casablanca-Settat;3
27/11/2021;OLIVE TOUTES VENANT;Casablanca-Settat;8
27/11/2021;FEVEROLES;Casablanca-Settat;6
27/11/2021;OIGNONS SECS;Casablanca-Settat;3.3
27/11/2021;MAùS IMPORTê;Casablanca-Settat;3.8
27/11/2021;NAVETS;Casablanca-Settat;4
27/11/2021;ORGE LOCALE;Casablanca-Settat;3
27/11/2021;OLIVE VERTE CALIBRE MOYEN;Casablanca-Settat;8
27/11/2021;FEVES VERTES;Casablanca-Settat;7
27/11/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;4.5
27/11/2021;BANANES LOCALES;Casablanca-Settat;6.25
27/11/2021;HARICOT SECS;Casablanca-Settat;17
27/11/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;14
27/11/2021;COURGETTES;Casablanca-Settat;8
27/11/2021;BANANES IMPORTES;Casablanca-Settat;11.5
27/11/2021;BLE TENDRE;Casablanca-Settat;3.3
27/11/2021;CITRONS;Casablanca-Settat;4.5
27/11/2021;CONCOMBRES;Casablanca-Settat;4
27/11/2021;LENTILLES;Casablanca-Settat;12
27/11/2021;CLEMENTINES;Casablanca-Settat;4
27/11/2021;PIMENTS;Casablanca-Settat;4.5
27/11/2021;POMMES LOCALES;Casablanca-Settat;10
27/11/2021;OLIVE NOIR MOYEN CALIBRE;Casablanca-Settat;8
27/11/2021;CHOUX POMMES;Casablanca-Settat;3
27/11/2021;PETITS POIS VERTS;Casablanca-Settat;10
27/11/2021;FEVES SECHES;Casablanca-Settat;12
27/11/2021;AVOCATS;Casablanca-Settat;15
27/11/2021;COINGS;Casablanca-Settat;5
27/11/2021;HARICOTS VERTS;Casablanca-Settat;9
27/11/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;12
27/11/2021;CHOUX FLEURS;Casablanca-Settat;5.33
27/11/2021;POIS CHICHE;Casablanca-Settat;13
27/11/2021;MANGUES;Casablanca-Settat;23
27/11/2021;BETTERAVES ROUGE;Casablanca-Settat;2.6
27/11/2021;CAROTTES;Casablanca-Settat;3
27/11/2021;GRENADES;Casablanca-Settat;4
27/11/2021;MELONS;Casablanca-Settat;19
27/11/2021;ARTICHAUTS;Casablanca-Settat;6
27/11/2021;POMMES IMPORTES;Casablanca-Settat;23
27/11/2021;PAPAYA;Casablanca-Settat;7.5
27/11/2021;KIWI;Casablanca-Settat;25
27/11/2021;KAKI;Casablanca-Settat;20
27/11/2021;POIVRONS VERTS;Casablanca-Settat;4
27/11/2021;BLE DUR;Casablanca-Settat;4.2
27/11/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;4.3
27/11/2021;AUBERGINES;Casablanca-Settat;4.5
26/11/2021;PATES ALIMENTAIRES;Casablanca-Settat;13
26/11/2021;THE VERT;Casablanca-Settat;28
26/11/2021;DATTES BOUFEGOUSS;Casablanca-Settat;50
26/11/2021;THE VERT SULTAN;Casablanca-Settat;40
26/11/2021;DATTES BOUSTHAMI;Casablanca-Settat;28
23/11/2021;MANGUES;Casablanca-Settat;21
23/11/2021;MAùS IMPORTê;Casablanca-Settat;3.25
23/11/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;13
23/11/2021;BETTERAVES ROUGE;Casablanca-Settat;2.25
23/11/2021;BLE TENDRE;Casablanca-Settat;3.2
23/11/2021;MELONS;Casablanca-Settat;20
23/11/2021;BANANES LOCALES;Casablanca-Settat;6.5
23/11/2021;CONCOMBRES;Casablanca-Settat;3
23/11/2021;NAVETS;Casablanca-Settat;5
23/11/2021;KIWI;Casablanca-Settat;26
23/11/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;9
23/11/2021;BANANES IMPORTES;Casablanca-Settat;12.5
23/11/2021;POIS CHICHE;Casablanca-Settat;11
23/11/2021;ORGE LOCALE;Casablanca-Settat;3.3
23/11/2021;CAROTTES;Casablanca-Settat;2.5
23/11/2021;AVOCATS;Casablanca-Settat;14
23/11/2021;FEVES VERTES;Casablanca-Settat;13
23/11/2021;FEVES SECHES;Casablanca-Settat;7
23/11/2021;HARICOTS VERTS;Casablanca-Settat;9
23/11/2021;ARTICHAUTS;Casablanca-Settat;7
23/11/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.7
23/11/2021;AUBERGINES;Casablanca-Settat;6.5
23/11/2021;PETITS POIS SECS;Casablanca-Settat;6.5
23/11/2021;COURGETTES;Casablanca-Settat;7.5
23/11/2021;CLEMENTINES;Casablanca-Settat;4.25
23/11/2021;ORGE IMPORTEE;Casablanca-Settat;2
23/11/2021;MAùS LOCALE;Casablanca-Settat;4
23/11/2021;POIVRONS VERTS;Casablanca-Settat;4.5
23/11/2021;CITRONS;Casablanca-Settat;4.5
23/11/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.6
23/11/2021;CHOUX POMMES;Casablanca-Settat;2.8
23/11/2021;POMMES LOCALES;Casablanca-Settat;11.5
23/11/2021;OIGNONS SECS;Casablanca-Settat;3.3
23/11/2021;FRAISES;Casablanca-Settat;25
23/11/2021;LENTILLES;Casablanca-Settat;9
23/11/2021;GRENADES;Casablanca-Settat;3.8
23/11/2021;COINGS;Casablanca-Settat;7
23/11/2021;BLE DUR;Casablanca-Settat;370
23/11/2021;CHOUX FLEURS;Casablanca-Settat;5.33
23/11/2021;POMMES IMPORTES;Casablanca-Settat;23
23/11/2021;TOMATES;Casablanca-Settat;3.33
